dataset,pid,time,sha256,representation
CGMacros,10,2020-06-27T05:25:00,4138b76be3ea267255d7cc4cee565cbe555aa57d4381ad2a7db5c8435afcb060,shape_rounded_6
CGMacros,10,2020-06-28T05:16:00,18e06c391ba25cb584e0adcb5f0175d449a68d3ec32d708ae52c8de638967369,shape_rounded_6
CGMacros,10,2020-06-28T11:46:00,4027e9172644c4b27dfc5ca4451b41cbca99bf5570938b7939d8c1d9122e467d,shape_rounded_6
CGMacros,10,2020-06-29T06:06:00,7d03e661725dc8423b6aa43e0f2c8f190de850d1f7b0c3bcdc629397a9fb5c60,shape_rounded_6
CGMacros,10,2020-06-29T11:10:00,e3443267b843cf9b496e2f5a68b563dd75cd9baa32402b0094a86aa2bd546e37,shape_rounded_6
CGMacros,10,2020-06-30T07:27:00,797355e4fd0d03750183d86c08f2454ac281b6ca229ccbc64f5273ca4ab7d29c,shape_rounded_6
CGMacros,10,2020-06-30T13:19:00,8292c0ab592b4dcbd229893416f83bca24d98d4411356c6ffc61395fbc3140f6,shape_rounded_6
CGMacros,11,2020-10-04T07:25:00,23773fefb20fd473b918f5b31839f09aca67faa3efa3d656da1c2e8a8ffef277,shape_rounded_6
CGMacros,11,2020-10-04T15:00:00,3551c658cb42463169a205e69c6313f0609f200baea15d81d565a0000643a05b,shape_rounded_6
CGMacros,11,2020-10-04T19:00:00,e3a2c7f8ef3e644f21fcab4459ed9a24aac9696f27c0428739083eca03011a75,shape_rounded_6
CGMacros,11,2020-10-05T07:30:00,a2a255b269164a6298f6b918a5ce42a7960f618c754fdf1f2f563451d9aadc8e,shape_rounded_6
CGMacros,11,2020-10-05T11:58:00,83a3ece9c782688422548a634096597073fdad5ca6714ff1ea5ce2ab6d212b4e,shape_rounded_6
CGMacros,11,2020-10-05T18:53:00,b738a37d943c2dd5669fbf178f190f2157c81d6983fe32fa68246f013040397c,shape_rounded_6
CGMacros,11,2020-10-05T23:52:00,790bf1b85810ca32447c9b656b69f1c2e37991e5a7b9bc043df2509760b0762a,shape_rounded_6
CGMacros,11,2020-10-06T07:32:00,cb6d45d5dd29fe159a793c69863a2b6f7198f917576bc00d2fdd47412a606bcc,shape_rounded_6
CGMacros,11,2020-10-06T12:01:00,3b34c56f368dbb4a6136818c14bab4d1eac4b4033f8d91944fb1b99024e56be7,shape_rounded_6
CGMacros,11,2020-10-06T19:05:00,9618617c007c9740c0d67153222cfd4f72f18a68c7c955a537a952f53a05465f,shape_rounded_6
CGMacros,11,2020-10-07T07:00:00,ecd1c3bf3c3b758f57455193ce95f234a826bbbf53660aeb1170c1489e5ea891,shape_rounded_6
CGMacros,11,2020-10-07T13:34:00,c62448a8987d8e152d98cd412b154fc80b32d6a6f7fd5324bf6236a242cf654e,shape_rounded_6
CGMacros,11,2020-10-07T21:27:00,09fd2941ffc437847d2d96c7e434feb3d91689e87969b24a8eb03ef25d87fe59,shape_rounded_6
CGMacros,11,2020-10-08T09:15:00,28a5117faec0056a8a949849d6d3670fa97b8a985a7cd9030791fcda10bc5d9d,shape_rounded_6
CGMacros,11,2020-10-08T12:57:00,3592a2cd428cd5945983dc51f289b2a3f441b6e0dbc4651bd5c19c9c1089b760,shape_rounded_6
CGMacros,11,2020-10-08T17:50:00,f34dc4e1cda74bb98d28f3eee88a665d9610e786d2f6949120c87289ae370c81,shape_rounded_6
CGMacros,11,2020-10-09T17:43:00,0aa83cf86ebbdeafc9ecf2dcbacd1b64d6c583bb0bb3ac7c34bad9acdbcfced3,shape_rounded_6
CGMacros,11,2020-10-10T00:00:00,0e16b8516297f410674c8d9d14b4f6bdc8b563ee2a3a05d23ab58882ae406d7b,shape_rounded_6
CGMacros,11,2020-10-10T07:52:00,a38e38fb864c7a27cef9b6fa51a3f0e024328b2935463471ab301b01afe5b9bd,shape_rounded_6
CGMacros,11,2020-10-10T11:52:00,54d0d5f69c898e5047a4200cac8be3a56bec9285281efb376d5fcdbfdd0adcbe,shape_rounded_6
CGMacros,11,2020-10-10T15:49:00,c26ee16667043b15475d57aaf6d605df484eb23bb4eca9acec709d0e575c7756,shape_rounded_6
CGMacros,11,2020-10-10T19:04:00,111902d532fac493dc62d66f122b6449184e3878ddb3c695762d10927ecfaa90,shape_rounded_6
CGMacros,11,2020-10-11T07:30:00,485a8b2731b56510c759f8608c8a2af2c35ca9c645b968b8e4e171cab0311dce,shape_rounded_6
CGMacros,11,2020-10-11T18:33:00,5b6040dd5452d2f451a031d801b9624fc55241a389e7d3e59ca6c8f879b79716,shape_rounded_6
CGMacros,11,2020-10-12T07:30:00,821ab1cde8144a6a48c6d927e74b897c6b6824af5988913df39794323b87e841,shape_rounded_6
CGMacros,11,2020-10-12T13:17:00,0fb632d497f93749d46daf31080d41d79343bf6ebef8b14f5a76cacbd60cc35e,shape_rounded_6
CGMacros,11,2020-10-12T18:54:00,a0060915a027b1b33f5e4ea73c14710ebed83b12911e4a3a6ff87e29020b01ea,shape_rounded_6
CGMacros,12,2023-02-26T15:04:00,7e9e5be358f257056bafcb160e153d3d33b54740360b820fc225533385f31b5a,shape_rounded_6
CGMacros,12,2023-02-26T20:48:00,fc2a1165de8e34c611f01ecf1522c5654c7ff79a05c55fc149bdcc29a32f1b46,shape_rounded_6
CGMacros,12,2023-02-27T09:16:00,8fd3267e18d998c8ec89d86b49b922c8a6c6a5d42b3239ad5610347d26003df5,shape_rounded_6
CGMacros,12,2023-02-27T14:22:00,3ae46cbd0a475acdc5ddaa8cee7ecbd4352d73f63a82eff0de00fefa66c603ba,shape_rounded_6
CGMacros,12,2023-02-27T20:49:00,886d008e5cd11ba9912244b5c20ecfbebb7c14841768eb9cb7fcb96bc7f770cf,shape_rounded_6
CGMacros,12,2023-02-28T09:39:00,b6db41f36ee2cd081af47a5f16d6c10b85ea422256fd8bb20a3dc13336c5b3af,shape_rounded_6
CGMacros,12,2023-02-28T14:21:00,af09bf1c60125c17d527b50725a6aa3bc98c76f82a01399222b7171aff707e09,shape_rounded_6
CGMacros,12,2023-03-01T09:10:00,7385785c15bc1e77b6266fc648f1df43b76c723f70bdf0f720788befcbee4b86,shape_rounded_6
CGMacros,12,2023-03-01T14:23:00,78f7da495f118df016d790d67ed7e4b05fca1742f704e1d0d97966c4201f3c4b,shape_rounded_6
CGMacros,12,2023-03-01T17:37:00,03274aeec4fd32ab880c70ca9b6486f8466691402d711a72fe5e41c788bf35c2,shape_rounded_6
CGMacros,12,2023-03-01T20:59:00,3c04b9e8d67405c2d7f303101844804525040654a676f62fb33a59fbdb9b11f2,shape_rounded_6
CGMacros,12,2023-03-02T11:28:00,5af41100e55f19dd8a8b484b69ae7a40e963de92b271d4d74eca370c55252a78,shape_rounded_6
CGMacros,12,2023-03-02T16:06:00,23ab22d96763f13fd1e4358fef9c958e5e5bb56972309e2c0c09ac0330f90ec0,shape_rounded_6
CGMacros,12,2023-03-02T20:04:00,e52e8e85c588d618706506daa9d3e656c9d442441201e86503f989f27c89565c,shape_rounded_6
CGMacros,12,2023-03-03T09:46:00,721247c1c318230ef0e4b1c9af89052b003953aaa5d6f771bcf5e368444a1e04,shape_rounded_6
CGMacros,12,2023-03-03T14:27:00,a1408207892cd0cca6018f1b34bc9209951403282c9c7fc511b556c05953b407,shape_rounded_6
CGMacros,12,2023-03-04T09:23:00,ab03a5d469f15453474d7439814491125e7e3fa1ebdff1b09ec9161bf9b3421b,shape_rounded_6
CGMacros,12,2023-03-04T15:01:00,8facef3cefbb88d3a3ed37d0fb354da2d3421244effde5a384f85f828eeec367,shape_rounded_6
CGMacros,12,2023-03-04T22:26:00,698a90f5d828598653dcba53edcd37e9ec423d10952e148ca40c0d3829081ecc,shape_rounded_6
CGMacros,12,2023-03-05T09:58:00,21062298fd005f02da163a2646c694d4dd3ae68b9bf2e5bd17d3c50086c3f5c4,shape_rounded_6
CGMacros,12,2023-03-05T14:25:00,160605619faa5169ff08ef11f3ec6cffef541e89ca282e4900a2d89719661aee,shape_rounded_6
CGMacros,12,2023-03-05T20:28:00,7b96f89c4e398e4cb4d82d61fe48519909fc51883a7364986664a5ec35dad71d,shape_rounded_6
CGMacros,12,2023-03-06T10:59:00,8e46653da5742c8fb7f61308788cb78d344bad5b5d389a89dcc20b08b556c647,shape_rounded_6
CGMacros,12,2023-03-06T14:49:00,a4f5bf1277be32e3a2642c2f7abf56d43621174e7a023127b9fe8a59eea46b1d,shape_rounded_6
CGMacros,12,2023-03-07T09:22:00,4d8cff0cd367eee8073a522d307bd973c69456750cd553b529a29cb9487413c9,shape_rounded_6
CGMacros,12,2023-03-07T14:42:00,7aec68dbc546fd482fda158a4a7580da79008eff87b712a67175af74b6af2cdf,shape_rounded_6
CGMacros,12,2023-03-07T21:00:00,ea7b2b81431087286c1613ada21e9561e213bdb1a0fb191a27c4d93595778bf6,shape_rounded_6
CGMacros,13,2024-01-25T11:52:00,b116dd57e8fd20cc18b1c632cd9a362dedcf22d4fecc26b3b04bf9e573b0a61e,shape_rounded_6
CGMacros,13,2024-01-25T17:51:00,195243afd5c7ae497642f2fc0922bc9881a4bea780a16309e641fefe0919f9b9,shape_rounded_6
CGMacros,13,2024-01-26T07:28:00,79d752da384a6908f19a31546ee3b7750edf094ed6ad5f855c61c1a90b5aa092,shape_rounded_6
CGMacros,13,2024-01-26T11:37:00,f919498a83cabb98fb785dc1c0b6ab126a34c1b3c7967813c16ab36db3b6254f,shape_rounded_6
CGMacros,13,2024-01-26T16:04:00,490947751da2b66d6c306dac7867633d7e0f029935f6bd83d608d84d30320159,shape_rounded_6
CGMacros,13,2024-01-27T08:42:00,50937d3ce72f45989ce71db0925d097a6d85c175cd1d33b5e60fb55716cda371,shape_rounded_6
CGMacros,13,2024-01-27T11:56:00,ed14759e13dfc40ceff54ffbc2b42b6039518f0f21d360e88f1e73fa0612adca,shape_rounded_6
CGMacros,13,2024-01-27T15:19:00,ffbf8bf86c98dadb4421e4719997ee2589b3ddfe396925412cafcd2763fda309,shape_rounded_6
CGMacros,13,2024-01-28T07:43:00,46ad70b141e63532edfecdc15eaf084c31972fc8d74f74766c567a21cbda753a,shape_rounded_6
CGMacros,13,2024-01-28T11:45:00,a216578c16d4b9c2db5d6eaca1c55c8190574e26dca241cf66d3fb8995726616,shape_rounded_6
CGMacros,13,2024-01-28T16:07:00,6aca57f2d288f448cad274046d032103ebd3e2ab86d7ab6307746cb7d2aaf0aa,shape_rounded_6
CGMacros,13,2024-01-29T07:49:00,ba5816cee72d7b835ab4c71c580e76de522ed138378af9710a6ec3e4fdeda16b,shape_rounded_6
CGMacros,13,2024-01-29T12:10:00,03510d0f95ff03525e84e927b29153a754da5db838445680957175ccc95c415f,shape_rounded_6
CGMacros,13,2024-01-30T09:23:00,2d07d9d188524bc86cae9728bcf2e1066db06b3872c63ccb17d95d40f882bbd9,shape_rounded_6
CGMacros,13,2024-01-30T12:25:00,0b6b9e74c6e18ee245fa834a69361c423833116276e8ea2562f3165c647c8671,shape_rounded_6
CGMacros,13,2024-01-31T07:21:00,92d84c0d985edadc53c499eac9ca7f74e87bb680bb1c359ceeccf5e0fb1fb34a,shape_rounded_6
CGMacros,13,2024-01-31T11:20:00,34e35a6b14a4fe9f8920b0764de1b71d3a4a1428cfe91045b42708476ac4a8c6,shape_rounded_6
CGMacros,13,2024-01-31T15:56:00,5ca03a854d009e1ed2b928418f2b5d9caa6bbbf3b56c197adbfa6af3a94fde1e,shape_rounded_6
CGMacros,13,2024-01-31T19:06:00,c91f6aad44f556c53b10ef934c2863260041571ba2c942b3b9208a2d5af336b9,shape_rounded_6
CGMacros,13,2024-02-01T06:57:00,d91076e81b0d85defe5fd416c09732d0b250dd9476189c1d4070fd8bce4b5fe3,shape_rounded_6
CGMacros,13,2024-02-01T11:44:00,47aaee9765e28955143e7a62ccfacb1505d30d3850b90ad275ee41485ff5caca,shape_rounded_6
CGMacros,13,2024-02-02T06:56:00,68d207822ba13b7f65fb4ebc612766a1e23d5e9108ab1e6788aaed668d8cd5b3,shape_rounded_6
CGMacros,13,2024-02-02T12:39:00,8fa1c5fbd32c69431a3d19dd19159bf16ebe9968e9ccf99b7386eeeaa60ab774,shape_rounded_6
CGMacros,14,2023-05-09T11:51:00,0bfbc4a327a624ebac9762c90d0452de19a85a6fe56efc43d933a6af8a8de177,shape_rounded_6
CGMacros,14,2023-05-09T19:01:00,7931db1e8558f197ce132b520c6d9b7217011daa474567ede908d38a64b542ea,shape_rounded_6
CGMacros,14,2023-05-10T08:15:00,fb8560afc8ee0b0af756be665cacb1f38fa9c9fe6ce34f0b643314d0adb61709,shape_rounded_6
CGMacros,14,2023-05-10T12:44:00,83a2c889fdd4efd81a80067ee83f46886b545213d4cb8fcf4399479ce8ac07d7,shape_rounded_6
CGMacros,14,2023-05-10T17:40:00,3545a83611692192bf46caba9edd1a81819e82a741420665393bf7f5459521e7,shape_rounded_6
CGMacros,14,2023-05-10T21:16:00,51346ed678b85904e09091cd3f6afa0ef8776e18c77db7eda8e47867a5c05b53,shape_rounded_6
CGMacros,14,2023-05-11T09:10:00,2c51c391d5fb4d4cdd63c83d9df179d17ef5cee0f8726c06525bf8911a1734d2,shape_rounded_6
CGMacros,14,2023-05-11T13:11:00,423526593b6e5b19a0e3ce678d5a5e3fd0a179a105d2be6db9ed0464e58ec774,shape_rounded_6
CGMacros,14,2023-05-12T08:31:00,8973ffde10b31a282034b29fe69926630a1ec946c1031421c2dfb3a71ff10718,shape_rounded_6
CGMacros,14,2023-05-12T12:38:00,c9909dbfa6a1013396af53aff3d2669706c035c827d36e646e688a6eada2ed8f,shape_rounded_6
CGMacros,14,2023-05-13T08:33:00,f0047bf3dc62b7051847e838df476dbd722cd4793a24a2dea83037c47c681490,shape_rounded_6
CGMacros,14,2023-05-13T12:34:00,12e131a5a0e21b1b6f86e58a8800afa4d4a515099bdf9a6324997c18a3faa8da,shape_rounded_6
CGMacros,14,2023-05-14T08:39:00,9b4d399f31e53c1bf0f32783ebfcf8568eefc1b672eb0d0991d63c153761f158,shape_rounded_6
CGMacros,14,2023-05-14T12:39:00,8a7796e173d2823f71485faba18df1b1ed593907c3e130c7a3f567cfcfb35f65,shape_rounded_6
CGMacros,14,2023-05-14T17:34:00,4113d767a3538649965991715f2ad88a1a391888243469b6f42d691ab5668cfd,shape_rounded_6
CGMacros,14,2023-05-15T07:29:00,3bf632e7240fba5d9b6684bd79efd74bb5c1c072af5fd364dd6e6b0564ef8757,shape_rounded_6
CGMacros,14,2023-05-15T11:42:00,5fea0fe582997274520aec19dfd280e526a6433c3e64d81bbd57c2e2868ab357,shape_rounded_6
CGMacros,14,2023-05-15T16:49:00,061917a126a4267587b83504c359bc974df1239e1a6d2211b0024679aaea914b,shape_rounded_6
CGMacros,14,2023-05-16T07:28:00,df2344b6d069327fc09d27badc8de577e0ff3021a4a6f1cf452a3d0cbeddcf79,shape_rounded_6
CGMacros,14,2023-05-16T14:44:00,531227d12fe42f2e9ba045dc364fa5b789d60aa5fa9f074667403080c7bbc9c6,shape_rounded_6
CGMacros,14,2023-05-17T08:34:00,0bc3f8f355c949a604d0082c40694d5c0d402e9d6e62d86760a663ecb482b7cf,shape_rounded_6
CGMacros,14,2023-05-17T12:19:00,6e42cca3236bb15b41fc959471589c1316b29ffcce12674581e5c7a757aae8d9,shape_rounded_6
CGMacros,14,2023-05-17T19:46:00,122f4f570c5130e1c9fe775458abaf2ac95c798ee6b762c5d509aa18452207cf,shape_rounded_6
CGMacros,14,2023-05-18T08:15:00,f562db57c1ef34f9f0a5ef6bd6a4dde0300083a3b65d61d26edad36b8fbd0611,shape_rounded_6
CGMacros,14,2023-05-18T12:25:00,7a788a171883684efa03518a6f7c53f91f79909c4f1d62a4ea565d20f63d3497,shape_rounded_6
CGMacros,15,2024-01-25T11:51:00,685f3bf3184d2442d60335d24bd8cb2cf3cb05d1ff7a060247075448536d6640,shape_rounded_6
CGMacros,15,2024-01-26T07:50:00,5c7cc396dde858d7bc075e719639e5436f33a04c61a9ffae923a86354b2fe628,shape_rounded_6
CGMacros,15,2024-01-26T11:52:00,00fa9f266c6e8af2240f23d1fc72166ea0b99e3061d8ef4e0eac36bc785a5261,shape_rounded_6
CGMacros,15,2024-01-27T10:21:00,8fb47f1834e36ed44c457fb7798e2f187e8ccaa73203f528a24260a62acec279,shape_rounded_6
CGMacros,15,2024-01-27T13:35:00,5ad44cab0daf462e6fe2aec3fa719b4f72ea290e3650053cb527a72d4df39f31,shape_rounded_6
CGMacros,15,2024-01-27T18:14:00,a0fdb04b1a7f071f453c8481cd5ebe1c9db4cd6a2a617f9481dfd2c50a433154,shape_rounded_6
CGMacros,15,2024-01-28T09:20:00,0afc10de10e418433e234edf04f8346a52b06856639796e3ff9a196f35e2d7ad,shape_rounded_6
CGMacros,15,2024-01-29T12:47:00,81c3de547a3537899ec6190d8e2e147594245afbaa8caa7ec51c0fde9d7ad040,shape_rounded_6
CGMacros,15,2024-01-30T07:34:00,f5a451716bd8a15457e4761d16397f75912dd14cc39aadbbc12de109d83073be,shape_rounded_6
CGMacros,15,2024-01-30T12:08:00,9d3f8047382f8b5cee2850ea1e287540ecb8b2385b0a835a149d187980819aa7,shape_rounded_6
CGMacros,15,2024-01-30T22:53:00,16e878c4cc15bc7b1c639c68cdc7612c22134b316bc2e49b6ee8785b4b94e806,shape_rounded_6
CGMacros,15,2024-01-31T08:01:00,6286d161051a231581bec7b4e696903412e4b5f67d970ac94106787e8cf30e48,shape_rounded_6
CGMacros,15,2024-02-01T08:35:00,55e4df0204602e07eaf6853484150660ba9e2e4dd7748e567287d5dbc00c99dc,shape_rounded_6
CGMacros,15,2024-02-01T11:53:00,b9f25467e7ec6fff63f1f2c0d929575d44c0b200259fc9ba185ad8450cd13f1d,shape_rounded_6
CGMacros,15,2024-02-03T12:40:00,3dd08e11127edcaa717de76fb45d59a44a63d6c0fb18484919544402b4bd291e,shape_rounded_6
CGMacros,15,2024-02-03T22:22:00,ae66e6869add5a58e0b9ae8e7056f783bf679a4162a1dfea0da2b3e61ab91ef0,shape_rounded_6
CGMacros,17,2023-10-11T10:21:00,95a786e21608daed4834c54a6dcec646f1c0d87149acc2efc887e2fbc8d7e0c7,shape_rounded_6
CGMacros,17,2023-10-11T14:11:00,cfacdf09afa2abca80d3491c6d6fd08c6fdef75aa51cebdd5a4cd43d0c75a879,shape_rounded_6
CGMacros,17,2023-10-12T11:39:00,9e4a6f92ad3c5a4926aeb319b8ef7f60c9910e3876cfd401542188ec32d3c8ec,shape_rounded_6
CGMacros,17,2023-10-12T14:43:00,5a1d485a1ae44ce39358c31b5ea0233ca462c0f5216e1039fd3941c91d15cddd,shape_rounded_6
CGMacros,17,2023-10-13T11:36:00,3d3c6863151afeecc5e5d3549e2021fefa9bb54146d99129aee7fe8e75cd86ef,shape_rounded_6
CGMacros,17,2023-10-13T15:05:00,29484c13a77eec9ea10b9cf90485bd76e271d2e236eea8b46f93673cff4c831c,shape_rounded_6
CGMacros,17,2023-10-13T19:01:00,95b1d1ce978084d2a6260aba37dc0de800adce9c14132debd3c69869d2e434a2,shape_rounded_6
CGMacros,17,2023-10-14T08:27:00,41c0d5f4f897c1170517404f67284919fcd13c79c76eface2ed033170473c647,shape_rounded_6
CGMacros,17,2023-10-14T13:04:00,1a3ff5862814e957106d72e20d8f938d27b04d328d4e74fca25629d27bb140ef,shape_rounded_6
CGMacros,17,2023-10-15T11:00:00,28f9208d4c20a4e18c9354f7a9007742aedc0f8037aaa14fc8876db69650e8b8,shape_rounded_6
CGMacros,17,2023-10-15T14:06:00,41bafc5ea905fe48e5462f0818b56a3261e597f83fa7a1fa8b2cc66552f02e6b,shape_rounded_6
CGMacros,17,2023-10-16T09:41:00,ea59f665cdb1521d90b6f201cc4762dead7121b343a36c7e24f74ba7f2cbbfd0,shape_rounded_6
CGMacros,17,2023-10-16T12:47:00,7068646e76376988d47567309c2c4276cb7cf2b2d9b2e4d903356d01df0a6112,shape_rounded_6
CGMacros,17,2023-10-16T22:16:00,29ce1b210ad272098aa5eab13c4ef899b6cb439612674dd2bb02f1d0bd4bc5cc,shape_rounded_6
CGMacros,17,2023-10-17T11:12:00,02763f0ccd013bb9addfa2c5c6a3405b7f9db1ac78fb65f1029ea0b0e20a3bf5,shape_rounded_6
CGMacros,17,2023-10-18T11:43:00,d60c9ff708d213c31d3450110eb4d6cc5844b77bbdf2acecdc1355c2fcbb9e6f,shape_rounded_6
CGMacros,17,2023-10-19T08:30:00,24e23f4dec2afffd11bb897028091925a4d1f4a25a57fcaa4cbe049bba961d52,shape_rounded_6
CGMacros,26,2021-03-26T12:14:00,5eaf9bd068ac18c72306a3656f1d2ac406cecf8b1ec0e82dde62aebdf7a32976,shape_rounded_6
CGMacros,26,2021-03-27T09:06:00,29ecd460f21a53bd3c8ceed5468098d25f23e0a63b34eea0c4b91bb825be92c7,shape_rounded_6
CGMacros,26,2021-03-27T12:28:00,d7a713f1196a3d9bc2a1c4cff9b31c99481028244365f02d8299fe38300433f7,shape_rounded_6
CGMacros,26,2021-03-28T18:00:00,b77714e8ae1cc7812db3d611a556ca786756379f57ba75a0c61e96a83fed12a7,shape_rounded_6
CGMacros,26,2021-03-28T22:47:00,24fc50f6e94e79e48d01784bb89047bb4d10db4c697e5e400af01554505f5c3a,shape_rounded_6
CGMacros,26,2021-03-29T09:44:00,b45be48cad1f11e635c6017a67d26592751b1f481ec3cb9bb700f729eafd6a21,shape_rounded_6
CGMacros,26,2021-03-30T08:58:00,d794fba7cd0d16f5b18c808df0525483f569083d11c52ff36476ca83659d18c8,shape_rounded_6
CGMacros,26,2021-03-30T12:19:00,01ed0337408366d855118526a368531c599f273c661d7d23d22b0ec26b5d017d,shape_rounded_6
CGMacros,26,2021-03-30T16:09:00,1455703fd8cfefbd4b6102d4966277c8c374810ec42cd32440f91ad63ded0cff,shape_rounded_6
CGMacros,26,2021-04-01T23:06:00,9bbc193aed9d331d9e6a003cf74ca072113fe4bd1ce133413fb9dea0e5283b77,shape_rounded_6
CGMacros,26,2021-04-02T10:01:00,5b7feb95184fe760c920d03a2636bc4d3796fdef0b21251c2424a89eb702922c,shape_rounded_6
CGMacros,26,2021-04-03T10:00:00,d92127c77a13881240fd824715136083033fc42e6f37bac198315bc03ecb812a,shape_rounded_6
CGMacros,26,2021-04-03T17:00:00,454c4ced2c1ed8ce533855a4cc356d5eacd6a7e1eb4ae7086c4745c01d5ca284,shape_rounded_6
CGMacros,26,2021-04-04T17:00:00,2c36b701f765d53b9ee7ea6442843a4eab17524497d8f34d80a52c1ed53e6dfa,shape_rounded_6
CGMacros,26,2021-04-05T11:49:00,1c1e9c1fa3a898648c04fc748b9e2b093ecf82f6fc1066fb38182f4b1b375d8a,shape_rounded_6
CGMacros,27,2024-06-10T20:15:00,2cd61a07915e8cfed7ef669c86d1e54810fdc662880f68b4b1ebc89c3f0a1365,shape_rounded_6
CGMacros,27,2024-06-11T08:45:00,947d4b7a2732c54a1b4b86ce69fa4943e1e2db81f973b24ac553b75eafa8e72d,shape_rounded_6
CGMacros,27,2024-06-11T12:45:00,45a0ad13c29621246d3613bccbb5be95e39b10a9386f8e5142ae0d09e0df07b9,shape_rounded_6
CGMacros,27,2024-06-11T18:38:00,2e7537eee0b6714894cdc3793d1cac8da9567e1a26dcc7db6cb7627d72038059,shape_rounded_6
CGMacros,27,2024-06-12T08:30:00,e397ea7c8ff7ffd5c0a058c85af847fdeb3bb6ceaa358e8d0e11061102b8122c,shape_rounded_6
CGMacros,27,2024-06-12T13:34:00,9eba2c9eb330ceea0b208457a8d17162fd1498a5d24211ac99ee7a2cb9f38c40,shape_rounded_6
CGMacros,27,2024-06-12T21:04:00,08e4516bee3396e9f68c2d22749f8a26b7a2c37285aff73134a52985edefd385,shape_rounded_6
CGMacros,27,2024-06-13T09:20:00,521ce4e28d4644f163916fede830a11a870ee241c5e376ccf3516179f785445e,shape_rounded_6
CGMacros,27,2024-06-13T15:30:00,805e11f295c6c7f74ce32a34b84b99ddcdcb57788413b77a774b6ef5dc5b6fc3,shape_rounded_6
CGMacros,27,2024-06-14T09:33:00,c1e0402525e09e29e8fd3c95f26d8cb74b4bdbce4b903ca419e574131dc56a42,shape_rounded_6
CGMacros,27,2024-06-14T14:00:00,5e4d0a6c982e7f18e2c54f9ce5bb47e671fbf5dae00a88880e9ba879086b6c9d,shape_rounded_6
CGMacros,27,2024-06-14T22:00:00,247caf4fa432231f7ad4137241aecac2fc88dd231035e62b9acf4859fd3da805,shape_rounded_6
CGMacros,27,2024-06-15T10:10:00,2f641c7a2b280a78b78504af94d3acfe1d44187a02ec10441682a97cd28582a3,shape_rounded_6
CGMacros,27,2024-06-15T13:40:00,4ee5c1c503325d60d3749fa56ebbf71c2d0c48a9fccf9693265b68a5720afe01,shape_rounded_6
CGMacros,27,2024-06-16T10:15:00,235ec5c3c9d7051299291fa8e9754f82e1e5c5c7947954729a67381a720ec344,shape_rounded_6
CGMacros,27,2024-06-16T14:00:00,11b8bdceab49f96211053b416ba1491871f6c8458638559c4c8f0212d9a8476f,shape_rounded_6
CGMacros,27,2024-06-17T08:15:00,50e3d466add3b1401975524c4eed07fd269b2dda5e1a03724d2f91eb7f383e4d,shape_rounded_6
CGMacros,27,2024-06-17T13:11:00,eef6bd7a1b79b8d31ae26b09390ce5bbad1844ad1d92aea690f6554776c683e4,shape_rounded_6
CGMacros,27,2024-06-18T09:20:00,c0efa75c6c3fe8479ab5a54d4f051b9117fce2b90269c219ff7dbd3414f9e4d3,shape_rounded_6
CGMacros,27,2024-06-18T12:45:00,c070ebfce55c4b3b07f29a52873e3917bf8ca4494cbbbbcdfffba683911434d1,shape_rounded_6
CGMacros,27,2024-06-18T18:38:00,d619631d55167402645f5b0ac524cfc5bf6882dfbaed8c6437f148e9720b1d23,shape_rounded_6
CGMacros,27,2024-06-19T10:11:00,dcbdf9628d39055c4583857019d63f3d37da95f5e3139289f411bdda42ec8233,shape_rounded_6
CGMacros,27,2024-06-19T13:40:00,1a50f518527235cfb34b13771bf138b4f7988c5f07eba6bea9bdc18967acad73,shape_rounded_6
CGMacros,31,2022-06-30T07:19:00,34c3281c47b1a9634ca78b0cc6ad59325700c2b3a15638bfb3907f8eafdc3e98,shape_rounded_6
CGMacros,31,2022-06-30T12:26:00,9475b23d26ea3e97107035c48da8a05c1573667f88a9575d8c1d581d04cdf289,shape_rounded_6
CGMacros,31,2022-07-01T07:17:00,3d99bd0244a0f606af51ca100a3e6c0c84a0bafef0af4d5932c0c27dc9658b7c,shape_rounded_6
CGMacros,31,2022-07-01T12:32:00,0da45f30fd68fb9e999819036e9831c342fa7cf80ee42824be4f050dbb147cbc,shape_rounded_6
CGMacros,31,2022-07-02T07:34:00,8d4728f91090e3e5914d8610935621c2d30e4e63c344c7d2eba6acea0701955d,shape_rounded_6
CGMacros,31,2022-07-02T12:13:00,f343dd6fa90e1387fe4e4941176a60e23ed54158fb8e2550059021d43b057f49,shape_rounded_6
CGMacros,31,2022-07-03T18:11:00,ac698f3576492fb407e59276269c3ccfbc8aa0e73fe0104a3e1a1441b5c2710d,shape_rounded_6
CGMacros,31,2022-07-04T08:09:00,918e515ecb46db8d9f4dace61df4143c25ec471b29740cb49f09e970c12118f3,shape_rounded_6
CGMacros,31,2022-07-04T11:52:00,3d5efa0fd2f2228af6b11a1e2f8828b2ed06a5183fb7ef63632da0b511210449,shape_rounded_6
CGMacros,31,2022-07-05T07:45:00,2b9d1973f07d57d8d5392618f6d8a5bf96093486cf5b8f9a77c7001f4afa8626,shape_rounded_6
CGMacros,31,2022-07-05T12:22:00,00009d18ecf748ce032daf82bde46e6600bfeb88e151f452c07977589db79643,shape_rounded_6
